Catholic Cardinals,team://ncaa_basketball/catholic_cardinals,/ncaa_basketball/catholic_cardinals
Cedarville Yellow Jackets,team://ncaa_basketball/cedarville_yellow_jackets,/ncaa_basketball/cedarville_yellow_jackets
Centenary Gentlemen,team://ncaa_basketball/centenary_gentlemen,/ncaa_basketball/centenary_gentlemen
Centenary NJ Cyclones,team://ncaa_basketball/centenary_nj_cyclones,/ncaa_basketball/centenary_nj_cyclones
Central Arkansas Bears,team://ncaa_basketball/central_arkansas_bears,/ncaa_basketball/central_arkansas_bears
Central Baptist,team://ncaa_basketball/central_baptist,/ncaa_basketball/central_baptist
Central College Dutch,team://ncaa_basketball/central_college_dutch,/ncaa_basketball/central_college_dutch
Central CT Blue Devils,team://ncaa_basketball/central_ct_blue_devils,/ncaa_basketball/central_ct_blue_devils
Central Methodist Eagles,team://ncaa_basketball/central_methodist_eagles,/ncaa_basketball/central_methodist_eagles
Central Michigan Chippewas,team://ncaa_basketball/central_michigan_chippewas,/ncaa_basketball/central_michigan_chippewas
Central MO St Mules,team://ncaa_basketball/central_mo_st_mules,/ncaa_basketball/central_mo_st_mules
Central Oklahoma Bronchos,team://ncaa_basketball/central_oklahoma_bronchos,/ncaa_basketball/central_oklahoma_bronchos
Central St OH Marauders,team://ncaa_basketball/central_st_oh_marauders,/ncaa_basketball/central_st_oh_marauders
Central Washington Wildcats,team://ncaa_basketball/central_washington_wildcats,/ncaa_basketball/central_washington_wildcats
Centre College Praying Colonels,team://ncaa_basketball/centre_college_praying_colonels,/ncaa_basketball/centre_college_praying_colonels
Chadron St Eagles,team://ncaa_basketball/chadron_st_eagles,/ncaa_basketball/chadron_st_eagles
Chaminade Silverswords,team://ncaa_basketball/chaminade_silverswords,/ncaa_basketball/chaminade_silverswords
Champbaptist,team://ncaa_basketball/champbaptist,/ncaa_basketball/champbaptist
Chapman Panthers,team://ncaa_basketball/chapman_panthers,/ncaa_basketball/chapman_panthers
Charleston Southern Buccaneers,team://ncaa_basketball/charleston_southern_buccaneers,/ncaa_basketball/charleston_southern_buccaneers
Charleston WV,team://ncaa_basketball/charleston_wv,/ncaa_basketball/charleston_wv
Charleston WV Golden Eagles,team://ncaa_basketball/charleston_wv_golden_eagles,/ncaa_basketball/charleston_wv_golden_eagles
Charlotte,team://ncaa_basketball/charlotte,/ncaa_basketball/charlotte
Charlotte 49ers,team://ncaa_basketball/charlotte_49ers,/ncaa_basketball/charlotte_49ers
Chattanooga Mocs,team://ncaa_basketball/chattanooga_mocs,/ncaa_basketball/chattanooga_mocs
Cheyney Wolves,team://ncaa_basketball/cheyney_wolves,/ncaa_basketball/cheyney_wolves
Chicago Maroons,team://ncaa_basketball/chicago_maroons,/ncaa_basketball/chicago_maroons
Chicago State Cougars,team://ncaa_basketball/chicago_state_cougars,/ncaa_basketball/chicago_state_cougars
Chicago University of Chicago,team://ncaa_basketball/chicago_university_of_chicago,/ncaa_basketball/chicago_university_of_chicago
Chico St,team://ncaa_basketball/chico_st,/ncaa_basketball/chico_st
Chowan Braves,team://ncaa_basketball/chowan_braves,/ncaa_basketball/chowan_braves
Christian Brothers Buccaneers,team://ncaa_basketball/christian_brothers_buccaneers,/ncaa_basketball/christian_brothers_buccaneers
Cincinnati Bearcats,team://ncaa_basketball/cincinnati_bearcats,/ncaa_basketball/cincinnati_bearcats
Cincinnati Christian Eagles,team://ncaa_basketball/cincinnati_christian_eagles,/ncaa_basketball/cincinnati_christian_eagles
Cincinnati University of Cincinnati,team://ncaa_basketball/cincinnati_university_of_cincinnati,/ncaa_basketball/cincinnati_university_of_cincinnati
Cinncinati Bible,team://ncaa_basketball/cinncinati_bible,/ncaa_basketball/cinncinati_bible
City College NY Beavers,team://ncaa_basketball/city_college_ny_beavers,/ncaa_basketball/city_college_ny_beavers
Claflin Panthers,team://ncaa_basketball/claflin_panthers,/ncaa_basketball/claflin_panthers
Claremont MS,team://ncaa_basketball/claremont_ms,/ncaa_basketball/claremont_ms
Clarion Golden Eagles,team://ncaa_basketball/clarion_golden_eagles,/ncaa_basketball/clarion_golden_eagles
Clark Atlanta Panthers,team://ncaa_basketball/clark_atlanta_panthers,/ncaa_basketball/clark_atlanta_panthers
Clarke Crusaders,team://ncaa_basketball/clarke_crusaders,/ncaa_basketball/clarke_crusaders
Clark MA Cougars,team://ncaa_basketball/clark_ma_cougars,/ncaa_basketball/clark_ma_cougars
Clarkson Golden Knights,team://ncaa_basketball/clarkson_golden_knights,/ncaa_basketball/clarkson_golden_knights
Clayton State Lakers,team://ncaa_basketball/clayton_state_lakers,/ncaa_basketball/clayton_state_lakers
Clemson Tigers,team://ncaa_basketball/clemson_tigers,/ncaa_basketball/clemson_tigers
Cleveland St Vikings,team://ncaa_basketball/cleveland_st_vikings,/ncaa_basketball/cleveland_st_vikings
Coastal Carolina Chanticleers,team://ncaa_basketball/coastal_carolina_chanticleers,/ncaa_basketball/coastal_carolina_chanticleers
Coe College Kohawks,team://ncaa_basketball/coe_college_kohawks,/ncaa_basketball/coe_college_kohawks
Coker Cobras,team://ncaa_basketball/coker_cobras,/ncaa_basketball/coker_cobras
Colby White Mules,team://ncaa_basketball/colby_white_mules,/ncaa_basketball/colby_white_mules
Colgate Raiders,team://ncaa_basketball/colgate_raiders,/ncaa_basketball/colgate_raiders
College Of Charleston Cougars,team://ncaa_basketball/college_of_charleston_cougars,/ncaa_basketball/college_of_charleston_cougars
Colorado Buffaloes,team://ncaa_basketball/colorado_buffaloes,/ncaa_basketball/colorado_buffaloes
Colorado Christian Cougars,team://ncaa_basketball/colorado_christian_cougars,/ncaa_basketball/colorado_christian_cougars
Colorado College Tigers,team://ncaa_basketball/colorado_college_tigers,/ncaa_basketball/colorado_college_tigers
Colorado CS Mountain Lions,team://ncaa_basketball/colorado_cs_mountain_lions,/ncaa_basketball/colorado_cs_mountain_lions
Colorado Mines Orediggers,team://ncaa_basketball/colorado_mines_orediggers,/ncaa_basketball/colorado_mines_orediggers
Colorado State Rams,team://ncaa_basketball/colorado_state_rams,/ncaa_basketball/colorado_state_rams
Colorado St Rams,team://ncaa_basketball/colorado_st_rams,/ncaa_basketball/colorado_st_rams
Columbia Lions,team://ncaa_basketball/columbia_lions,/ncaa_basketball/columbia_lions
Columbia Union Pioneers,team://ncaa_basketball/columbia_union_pioneers,/ncaa_basketball/columbia_union_pioneers
Columbus Cougars,team://ncaa_basketball/columbus_cougars,/ncaa_basketball/columbus_cougars
Concordia CA Eagles,team://ncaa_basketball/concordia_ca_eagles,/ncaa_basketball/concordia_ca_eagles
Concordia Chicago Cougars,team://ncaa_basketball/concordia_chicago_cougars,/ncaa_basketball/concordia_chicago_cougars
Concordia MI Cardinals,team://ncaa_basketball/concordia_mi_cardinals,/ncaa_basketball/concordia_mi_cardinals
Concordia MN Cobbers,team://ncaa_basketball/concordia_mn_cobbers,/ncaa_basketball/concordia_mn_cobbers
Concordia NY Clippers,team://ncaa_basketball/concordia_ny_clippers,/ncaa_basketball/concordia_ny_clippers
Concordia OR Cavaliers,team://ncaa_basketball/concordia_or_cavaliers,/ncaa_basketball/concordia_or_cavaliers
Concordia St Pl Golden Bears,team://ncaa_basketball/concordia_st_pl_golden_bears,/ncaa_basketball/concordia_st_pl_golden_bears
Concordia TX Tornadoes,team://ncaa_basketball/concordia_tx_tornadoes,/ncaa_basketball/concordia_tx_tornadoes
Concordia WI Falcons,team://ncaa_basketball/concordia_wi_falcons,/ncaa_basketball/concordia_wi_falcons
Concord University,team://ncaa_basketball/concord_university,/ncaa_basketball/concord_university
Connecticut College Camels,team://ncaa_basketball/connecticut_college_camels,/ncaa_basketball/connecticut_college_camels
Connecticut Huskies,team://ncaa_basketball/connecticut_huskies,/ncaa_basketball/connecticut_huskies
Coppin St Eagles,team://ncaa_basketball/coppin_st_eagles,/ncaa_basketball/coppin_st_eagles
Cornell Big Red,team://ncaa_basketball/cornell_big_red,/ncaa_basketball/cornell_big_red
Cornell College Rams,team://ncaa_basketball/cornell_college_rams,/ncaa_basketball/cornell_college_rams
Cortland St,team://ncaa_basketball/cortland_st,/ncaa_basketball/cortland_st
Covenant Scots,team://ncaa_basketball/covenant_scots,/ncaa_basketball/covenant_scots
Creighton Bluejays,team://ncaa_basketball/creighton_bluejays,/ncaa_basketball/creighton_bluejays
Crown,team://ncaa_basketball/crown,/ncaa_basketball/crown
CS Stanislaus,team://ncaa_basketball/cs_stanislaus,/ncaa_basketball/cs_stanislaus
CSU Thunderwolves,team://ncaa_basketball/csu_thunderwolves,/ncaa_basketball/csu_thunderwolves
Culver Stockton Wildcats,team://ncaa_basketball/culver_stockton_wildcats,/ncaa_basketball/culver_stockton_wildcats
Cumberland KY Patriots,team://ncaa_basketball/cumberland_ky_patriots,/ncaa_basketball/cumberland_ky_patriots
Cumberland TN Bulldogs,team://ncaa_basketball/cumberland_tn_bulldogs,/ncaa_basketball/cumberland_tn_bulldogs
Curry Colonels,team://ncaa_basketball/curry_colonels,/ncaa_basketball/curry_colonels
Daeman Wildcats,team://ncaa_basketball/daeman_wildcats,/ncaa_basketball/daeman_wildcats
Dakota St Trojans,team://ncaa_basketball/dakota_st_trojans,/ncaa_basketball/dakota_st_trojans
Dakota Wesleyan Tigers,team://ncaa_basketball/dakota_wesleyan_tigers,/ncaa_basketball/dakota_wesleyan_tigers
Dallas Baptist Patriots,team://ncaa_basketball/dallas_baptist_patriots,/ncaa_basketball/dallas_baptist_patriots
Dallas Christian Crusaders,team://ncaa_basketball/dallas_christian_crusaders,/ncaa_basketball/dallas_christian_crusaders
Dallas Crusaders,team://ncaa_basketball/dallas_crusaders,/ncaa_basketball/dallas_crusaders
Dana Vikings,team://ncaa_basketball/dana_vikings,/ncaa_basketball/dana_vikings
Daniel Webster Eagles,team://ncaa_basketball/daniel_webster_eagles,/ncaa_basketball/daniel_webster_eagles
Dartmouth Big Green,team://ncaa_basketball/dartmouth_big_green,/ncaa_basketball/dartmouth_big_green
Davenport,team://ncaa_basketball/davenport,/ncaa_basketball/davenport
Davidson Wildcats,team://ncaa_basketball/davidson_wildcats,/ncaa_basketball/davidson_wildcats
Davis & Elkins Senators,team://ncaa_basketball/davis_elkins_senators,/ncaa_basketball/davis_elkins_senators
Dayton Flyers,team://ncaa_basketball/dayton_flyers,/ncaa_basketball/dayton_flyers
Defiance Yellow Jackets,team://ncaa_basketball/defiance_yellow_jackets,/ncaa_basketball/defiance_yellow_jackets
Delaware Blue Hens,team://ncaa_basketball/delaware_blue_hens,/ncaa_basketball/delaware_blue_hens
Delaware St Hornets,team://ncaa_basketball/delaware_st_hornets,/ncaa_basketball/delaware_st_hornets
Delaware Valley Aggies,team://ncaa_basketball/delaware_valley_aggies,/ncaa_basketball/delaware_valley_aggies
Delta St Statesmen,team://ncaa_basketball/delta_st_statesmen,/ncaa_basketball/delta_st_statesmen
Denison Big Red,team://ncaa_basketball/denison_big_red,/ncaa_basketball/denison_big_red
Denver Pioneers,team://ncaa_basketball/denver_pioneers,/ncaa_basketball/denver_pioneers
Depaul Blue Demons,team://ncaa_basketball/depaul_blue_demons,/ncaa_basketball/depaul_blue_demons
Depauw Tigers,team://ncaa_basketball/depauw_tigers,/ncaa_basketball/depauw_tigers
Detroit Mercy Titans,team://ncaa_basketball/detroit_mercy_titans,/ncaa_basketball/detroit_mercy_titans
Dickinson PA Red Devils,team://ncaa_basketball/dickinson_pa_red_devils,/ncaa_basketball/dickinson_pa_red_devils
Dickinson St Blue Hawks,team://ncaa_basketball/dickinson_st_blue_hawks,/ncaa_basketball/dickinson_st_blue_hawks
Dillard Blue Devils,team://ncaa_basketball/dillard_blue_devils,/ncaa_basketball/dillard_blue_devils
District Of Columbia,team://ncaa_basketball/district_of_columbia,/ncaa_basketball/district_of_columbia
Dixie State Red Storm,team://ncaa_basketball/dixie_state_red_storm,/ncaa_basketball/dixie_state_red_storm
Doane Tigers,team://ncaa_basketball/doane_tigers,/ncaa_basketball/doane_tigers
Dominican IL Stars,team://ncaa_basketball/dominican_il_stars,/ncaa_basketball/dominican_il_stars
Dominican NY Chargers,team://ncaa_basketball/dominican_ny_chargers,/ncaa_basketball/dominican_ny_chargers
Dominican Penguins,team://ncaa_basketball/dominican_penguins,/ncaa_basketball/dominican_penguins
Dowling Golden Lions,team://ncaa_basketball/dowling_golden_lions,/ncaa_basketball/dowling_golden_lions
Drake Bulldogs,team://ncaa_basketball/drake_bulldogs,/ncaa_basketball/drake_bulldogs
Drew Rangers,team://ncaa_basketball/drew_rangers,/ncaa_basketball/drew_rangers
Drexel Dragons,team://ncaa_basketball/drexel_dragons,/ncaa_basketball/drexel_dragons
Drury Panthers,team://ncaa_basketball/drury_panthers,/ncaa_basketball/drury_panthers
Dubuque Spartans,team://ncaa_basketball/dubuque_spartans,/ncaa_basketball/dubuque_spartans
Duke Blue Devils,team://ncaa_basketball/duke_blue_devils,/ncaa_basketball/duke_blue_devils
Duquesne Dukes,team://ncaa_basketball/duquesne_dukes,/ncaa_basketball/duquesne_dukes
Dyke College,team://ncaa_basketball/dyke_college,/ncaa_basketball/dyke_college
Earlham Hustlin' Quakers,team://ncaa_basketball/earlham_hustlin_quakers,/ncaa_basketball/earlham_hustlin_quakers
East Carolina Pirates,team://ncaa_basketball/east_carolina_pirates,/ncaa_basketball/east_carolina_pirates
East Central OK Tigers,team://ncaa_basketball/east_central_ok_tigers,/ncaa_basketball/east_central_ok_tigers
Eastern Illinois Panthers,team://ncaa_basketball/eastern_illinois_panthers,/ncaa_basketball/eastern_illinois_panthers
Eastern Kentucky Colonels,team://ncaa_basketball/eastern_kentucky_colonels,/ncaa_basketball/eastern_kentucky_colonels
Eastern Michigan Eagles,team://ncaa_basketball/eastern_michigan_eagles,/ncaa_basketball/eastern_michigan_eagles
Eastern Montana,team://ncaa_basketball/eastern_montana,/ncaa_basketball/eastern_montana
Eastern New Mexico Greyhounds,team://ncaa_basketball/eastern_new_mexico_greyhounds,/ncaa_basketball/eastern_new_mexico_greyhounds
Eastern Oregon Mountaineers,team://ncaa_basketball/eastern_oregon_mountaineers,/ncaa_basketball/eastern_oregon_mountaineers
Eastern University Eagles,team://ncaa_basketball/eastern_university_eagles,/ncaa_basketball/eastern_university_eagles
Eastern Washington Eagles,team://ncaa_basketball/eastern_washington_eagles,/ncaa_basketball/eastern_washington_eagles
East Mennonite Royals,team://ncaa_basketball/east_mennonite_royals,/ncaa_basketball/east_mennonite_royals
East Stroudsbrg Warriors,team://ncaa_basketball/east_stroudsbrg_warriors,/ncaa_basketball/east_stroudsbrg_warriors
East Tennessee St Buccaneers,team://ncaa_basketball/east_tennessee_st_buccaneers,/ncaa_basketball/east_tennessee_st_buccaneers
East Texas Baptist Tigers,team://ncaa_basketball/east_texas_baptist_tigers,/ncaa_basketball/east_texas_baptist_tigers
East-West University Phantoms,team://ncaa_basketball/east_west_university_phantoms,/ncaa_basketball/east_west_university_phantoms
Ecclesia College,team://ncaa_basketball/ecclesia_college,/ncaa_basketball/ecclesia_college
Eckerd College Tritons,team://ncaa_basketball/eckerd_college_tritons,/ncaa_basketball/eckerd_college_tritons
Edinboro Scots,team://ncaa_basketball/edinboro_scots,/ncaa_basketball/edinboro_scots
Edward Waters Tigers,team://ncaa_basketball/edward_waters_tigers,/ncaa_basketball/edward_waters_tigers
Elizabeth City Vikings,team://ncaa_basketball/elizabeth_city_vikings,/ncaa_basketball/elizabeth_city_vikings
Elizabethtown College Blue Jays,team://ncaa_basketball/elizabethtown_college_blue_jays,/ncaa_basketball/elizabethtown_college_blue_jays
Elmhurst Bluejays,team://ncaa_basketball/elmhurst_bluejays,/ncaa_basketball/elmhurst_bluejays
Elmira Soaring Eagles,team://ncaa_basketball/elmira_soaring_eagles,/ncaa_basketball/elmira_soaring_eagles
Elon University Phoenix,team://ncaa_basketball/elon_university_phoenix,/ncaa_basketball/elon_university_phoenix
Embry Riddle,team://ncaa_basketball/embry_riddle,/ncaa_basketball/embry_riddle
Emmanuel,team://ncaa_basketball/emmanuel,/ncaa_basketball/emmanuel
Emory Eagles,team://ncaa_basketball/emory_eagles,/ncaa_basketball/emory_eagles
Emory & Henry Wasps,team://ncaa_basketball/emory_henry_wasps,/ncaa_basketball/emory_henry_wasps
Emporia St Hornets,team://ncaa_basketball/emporia_st_hornets,/ncaa_basketball/emporia_st_hornets
Erskine Flying Fleet,team://ncaa_basketball/erskine_flying_fleet,/ncaa_basketball/erskine_flying_fleet
Eureka Red Devils,team://ncaa_basketball/eureka_red_devils,/ncaa_basketball/eureka_red_devils
Evangel Crusaders,team://ncaa_basketball/evangel_crusaders,/ncaa_basketball/evangel_crusaders
Evansville Purple Aces,team://ncaa_basketball/evansville_purple_aces,/ncaa_basketball/evansville_purple_aces
Evergreen State Geoducks,team://ncaa_basketball/evergreen_state_geoducks,/ncaa_basketball/evergreen_state_geoducks
Fairbanks Nanooks,team://ncaa_basketball/fairbanks_nanooks,/ncaa_basketball/fairbanks_nanooks
Fairfield University Stags,team://ncaa_basketball/fairfield_university_stags,/ncaa_basketball/fairfield_university_stags
Fairleigh Dickinson Knights,team://ncaa_basketball/fairleigh_dickinson_knights,/ncaa_basketball/fairleigh_dickinson_knights
Fairmont St Falcons,team://ncaa_basketball/fairmont_st_falcons,/ncaa_basketball/fairmont_st_falcons
Faith Baptist Eagles,team://ncaa_basketball/faith_baptist_eagles,/ncaa_basketball/faith_baptist_eagles
Faulkner Eagles,team://ncaa_basketball/faulkner_eagles,/ncaa_basketball/faulkner_eagles
Fayetteville St Broncos,team://ncaa_basketball/fayetteville_st_broncos,/ncaa_basketball/fayetteville_st_broncos
FDU Devils,team://ncaa_basketball/fdu_devils,/ncaa_basketball/fdu_devils
Ferris St Bulldogs,team://ncaa_basketball/ferris_st_bulldogs,/ncaa_basketball/ferris_st_bulldogs
Ferrum Panthers,team://ncaa_basketball/ferrum_panthers,/ncaa_basketball/ferrum_panthers
Finlandia Lions,team://ncaa_basketball/finlandia_lions,/ncaa_basketball/finlandia_lions
Fisher Falcons,team://ncaa_basketball/fisher_falcons,/ncaa_basketball/fisher_falcons
Fisk Bulldogs,team://ncaa_basketball/fisk_bulldogs,/ncaa_basketball/fisk_bulldogs
Fitchburg St Falcons,team://ncaa_basketball/fitchburg_st_falcons,/ncaa_basketball/fitchburg_st_falcons
FIU Golden Panthers,team://ncaa_basketball/fiu_golden_panthers,/ncaa_basketball/fiu_golden_panthers
Flagler Saints,team://ncaa_basketball/flagler_saints,/ncaa_basketball/flagler_saints
Florida A&M Rattlers,team://ncaa_basketball/florida_am_rattlers,/ncaa_basketball/florida_am_rattlers
Florida Atlantic Blue Wave,team://ncaa_basketball/florida_atlantic_blue_wave,/ncaa_basketball/florida_atlantic_blue_wave
Florida Christian Suns,team://ncaa_basketball/florida_christian_suns,/ncaa_basketball/florida_christian_suns
